time,thrust,p_c,p_u_o,p_t
0.4965,403.1670798,,,
0.497,400.1747141,,,
0.4975,396.601024,,,
0.498,393.133098,,,
0.4985,390.493153,,,
0.499,389.2145418,,,
0.4995,389.0747823,,,
0.5,390.171706,,,
0.5005,392.3168266,,,
0.501,394.487255,,,
0.5015,395.9143135,,,
0.502,396.6176441,,,
0.5025,396.2788216,,,
0.503,394.9560161,,,
0.5035,393.5629531,,,
0.504,392.8652885,,,
0.5045,393.1980673,,,
0.505,394.3051898,,,
0.5055,396.1322629,,,
0.506,397.8539497,,,
0.5065,399.5250209,,,
0.507,400.0262667,,,
0.5075,399.4513638,,,
0.508,397.9468709,,,
0.5085,395.561515,,,
0.509,393.2350847,,,
0.5095,391.6048082,,,
0.51,391.1961059,,,
0.5105,392.5649943,,,
0.511,395.6109975,,,
0.5115,399.9220136,,,
0.512,404.4487128,,,
0.5125,407.8263617,,,
0.513,409.424909,,,
0.5135,408.9746566,,,
0.514,406.5534164,,,
0.5145,402.5245635,,,
0.515,397.6533758,,,
0.5155,392.978607,,,
0.516,389.3531682,,,
0.5165,387.1147487,,,
0.517,386.579885,,,
0.5175,387.722514,,,
0.518,389.9688658,,,
0.5185,392.0913226,,,
0.519,393.4356586,,,
0.5195,393.7926121,,,
0.52,393.4069512,,,
0.5205,392.8139174,,,
0.521,392.609944,,,
0.5215,393.348781,,,
0.522,395.2090943,,,
0.5225,398.4926887,,,
0.523,402.6983186,,,
0.5235,407.0648609,,,
0.524,410.5773589,,,
0.5245,412.6144491,,,
0.525,413.0639461,,,
0.5255,412.025948,,,
0.526,409.6772317,,,
0.5265,407.1071665,,,
0.527,404.9779106,,,
0.5275,403.6354632,,,
0.528,403.0125888,,,
0.5285,403.1957872,,,
0.529,403.4866382,,,
0.5295,403.3740751,,,
0.53,402.657524,,,
0.5305,401.5322705,,,
0.531,400.0617732,,,
0.5315,398.7061054,,,
0.532,397.9887988,,,
0.5325,398.6048741,,,
0.533,400.3038972,,,
0.5335,402.6613012,,,
0.534,404.9847097,,,
0.5345,406.8427565,,,
0.535,407.6382529,,,
0.5355,407.0516404,,,
0.536,405.4190975,,,
0.5365,402.1279485,,,
0.537,397.9604692,,,
0.5375,393.4269709,,,
0.538,389.445334,,,
0.5385,385.9086614,,,
0.539,383.2290549,,,
0.5395,381.7540248,,,
0.54,382.121177,,,
0.5405,384.1280489,,,
0.541,387.0512903,,,
0.5415,390.5135504,,,
0.542,393.6460534,,,
0.5425,396.368721,,,
0.543,398.447739,,,
0.5435,399.39546,,,
0.544,399.2545673,,,
0.5445,398.1599099,,,
0.545,396.761181,,,
0.5455,395.6355498,,,
0.546,395.3688734,,,
0.5465,395.7945735,,,
0.547,396.7853556,,,
0.5475,398.4024116,,,
0.548,400.2891658,,,
0.5485,401.8031019,,,
0.549,402.317946,,,
0.5495,401.7090475,,,
0.55,400.1939782,,,
0.5505,398.7763629,,,
0.551,397.5037953,,,
0.5515,396.2161186,,,
0.552,395.0357168,,,
0.5525,394.1620307,,,
0.553,393.9233062,,,
0.5535,394.0128279,,,
0.554,395.1305267,,,
0.5545,397.0316346,,,
0.555,399.7482585,,,
0.5555,402.8335455,,,
0.556,405.7790729,,,
0.5565,408.3820005,,,
0.557,409.9779037,,,
0.5575,410.8304371,,,
0.558,410.6434614,,,
0.5585,409.6866749,,,
0.559,407.799543,,,
0.5595,405.6143832,,,
0.56,403.2448919,,,
0.5605,401.4786331,,,
0.561,401.2119567,,,
0.5615,402.7194714,,,
0.562,405.8750159,,,
0.5625,409.7697752,,,
0.563,412.6046282,,,
0.5635,413.6139189,,,
0.564,412.9090774,,,
0.5645,410.3703637,,,
0.565,406.5281086,,,
0.5655,401.7853487,,,
0.566,396.7056549,,,
0.5665,390.9233859,,,
0.567,385.5422647,,,
0.5675,380.4610599,,,
0.568,376.7528985,,,
0.5685,374.4816166,,,
0.569,373.8557204,,,
0.5695,375.3163968,,,
0.57,377.9790055,,,
0.5705,381.5107676,,,
0.571,385.1528265,,,
0.5715,389.1922558,,,
0.572,393.7544615,,,
0.5725,398.9735372,,,
0.573,404.3338834,,,
0.5735,408.65812,,,
0.574,410.9059828,,,
0.5745,411.1042903,,,
0.575,409.5386053,,,
0.5755,406.7819422,,,
0.576,402.8343009,,,
0.5765,398.3442414,,,
0.577,394.4661022,,,
0.5775,391.7566551,,,
0.578,390.9842002,,,
0.5785,392.4267456,,,
0.579,395.7960845,,,
0.5795,400.0379763,,,
0.58,403.4635967,,,
0.5805,405.4062548,,,
0.581,405.7069267,,,
0.5815,404.2700472,,,
0.582,401.2610614,,,
0.5825,397.1917915,,,
0.583,392.5351537,,,
0.5835,388.219227,,,
0.584,385.2389486,,,
0.5845,384.0003766,,,
0.585,384.2511884,,,
0.5855,385.6023235,,,
0.586,387.9582166,,,
0.5865,390.93434,,,
0.587,393.8394505,,,
0.5875,396.1628589,,,
0.588,398.0990956,,,
0.5885,399.9609197,,,
0.589,401.7898814,,,
0.5895,403.6169545,,,
0.59,405.0477904,,,
0.5905,405.755276,,,
0.591,405.913922,,,
0.5915,406.3430216,,,
0.592,407.3288932,,,
0.5925,408.3653804,,,
0.593,408.5806857,,,
0.5935,407.5645958,,,
0.594,405.0848078,,,
0.5945,401.1568083,,,
0.595,396.8714777,,,
0.5955,392.9143932,,,
0.596,391.0695668,,,
0.5965,391.8329563,,,
0.597,395.2238257,,,
0.5975,400.7919225,,,
0.598,406.874108,,,
0.5985,412.0572995,,,
0.599,415.2706364,,,
0.5995,415.6513868,,,
0.6,412.9627148,,,
0.6005,408.019381,,,
0.601,401.5402028,,,
0.6015,394.1707184,,,
0.602,386.6622299,,,
0.6025,379.5722646,,,
0.603,374.1390168,,,
0.6035,369.8559525,,,
0.604,367.0271433,,,
0.6045,364.9250838,,,
0.605,363.9535659,,,
0.6055,363.9622536,,,
0.606,364.9809876,,,
0.6065,367.3127061,,,
0.607,371.2195527,,,
0.6075,377.2345025,,,
0.608,384.464605,,,
0.6085,392.286986,,,
0.609,399.92428,,,
0.6095,406.7385034,,,
0.61,412.2148123,,,
0.6105,415.8859563,,,
0.611,417.6170863,,,
0.6115,417.2499341,,,
0.612,415.5841511,,,
0.6125,413.5092881,,,
0.613,411.8650356,,,
0.6135,410.1694121,,,
0.614,408.7378208,,,
0.6145,407.3885743,,,
0.615,406.2572772,,,
0.6155,404.8543933,,,
0.616,403.026187,,,
0.6165,400.9252607,,,
0.617,398.5689899,,,
0.6175,395.9879706,,,
0.618,393.3910866,,,
0.6185,391.2788285,,,
0.619,390.5732315,,,
0.6195,391.9594954,,,
0.62,395.0485596,,,
0.6205,399.4725166,,,
0.621,403.939157,,,
0.6215,407.685469,,,
0.622,409.7440897,,,
0.6225,410.0810236,,,
0.623,408.7272444,,,
0.6235,406.0646357,,,
0.624,402.5207862,,,
0.6245,398.681553,,,
0.625,395.7273379,,,
0.6255,394.3973556,,,
0.626,395.2151379,,,
0.6265,397.9600914,,,
0.627,401.5545565,,,
0.6275,404.2334076,,,
0.628,404.5510773,,,
0.6285,401.7377549,,,
0.629,396.3449241,,,
0.6295,388.7382261,,,
0.63,380.0821982,,,
0.6305,370.8172718,,,
0.631,361.6667971,,,
0.6315,353.4330697,,,
0.632,347.5038643,,,
0.6325,345.6862344,,,
0.633,349.7985654,,,
0.6335,358.7023833,,,
0.634,369.6504682,,,
0.6345,380.6208391,,,
0.635,390.3159983,,,
0.6355,397.4879307,,,
0.636,400.0731051,,,
0.6365,397.6137143,,,
0.637,390.5158168,,,
0.6375,378.0692826,,,
0.638,360.8618575,,,
0.6385,339.2059231,,,
0.639,315.0207181,,,
0.6395,289.1803065,,,
0.64,267.6505334,,,
0.6405,256.9793235,,,
0.641,261.4508744,,,
0.6415,282.7653422,,,
0.642,317.2527162,,,
0.6425,358.869717,,,
0.643,399.074013,,,
0.6435,434.0894516,,,
0.644,461.9831957,,,
0.6445,481.8056356,,,
0.645,488.377735,,,
0.6455,478.622517,,,
0.646,451.7981225,,,
0.6465,409.7818625,,,
0.647,357.6862934,,,
0.6475,299.1946464,,,
0.648,242.2626407,,,
0.6485,190.6309222,,,
0.649,151.1930376,,,
0.6495,125.8398958,,,
0.65,117.1000122,,,
0.6505,124.5922584,,,
0.651,144.7165035,,,
0.6515,174.211439,,,
0.652,208.3584796,,,
0.6525,244.1954778,,,
0.653,278.1834946,,,
0.6535,307.1496101,,,
0.654,328.2676591,,,
0.6545,341.3480218,,,
0.655,347.0003521,,,
0.6555,348.7284604,,,
0.656,348.3439327,,,
0.6565,345.3746084,,,
0.657,339.0178142,,,
0.6575,328.1864475,,,
0.658,313.2978981,,,
0.6585,294.1361054,,,
0.659,273.5521646,,,
0.6595,253.123848,,,
0.66,235.8265235,,,
0.6605,223.1454199,,,
0.661,216.7002373,,,
0.6615,217.3699501,,,
0.662,226.4275035,,,
0.6625,244.3922744,,,
0.663,268.8989263,,,
0.6635,297.2096828,,,
0.664,324.3936749,,,
0.6645,346.9705116,,,
0.665,361.6766181,,,
0.6655,367.7044106,,,
0.666,364.7891015,,,
0.6665,353.0458979,,,
0.667,334.8427803,,,
0.6675,312.9420778,,,
0.668,291.3828418,,,
0.6685,271.9759033,,,
0.669,257.9546187,,,
0.6695,252.2679151,,,
0.67,256.9185092,,,
0.6705,270.8974882,,,
0.671,290.2500338,,,
0.6715,311.0285048,,,
0.672,328.9339723,,,
0.6725,343.9603926,,,
0.673,355.7432577,,,
0.6735,362.8838386,,,
0.674,364.1492293,,,
0.6745,360.7115216,,,
0.675,354.2270552,,,
0.6755,346.7563395,,,
0.676,339.4431366,,,
0.6765,333.1388468,,,
0.677,329.3902684,,,
0.6775,328.2820128,,,
0.678,329.3959343,,,
0.6785,330.7255389,,,
0.679,330.3689631,,,
0.6795,327.7652801,,,
0.68,324.7355192,,,
0.6805,322.4445954,,,
0.681,320.7825897,,,
0.6815,318.8947023,,,
0.682,315.670789,,,
0.6825,311.6668661,,,
0.683,307.565867,,,
0.6835,304.9942909,,,
0.684,305.9495665,,,
0.6845,311.3129344,,,
0.685,319.7143733,,,
0.6855,328.4942962,,,
0.686,334.7853656,,,
0.6865,337.0203856,,,
0.687,336.734445,,,
0.6875,335.9808765,,,
0.688,334.9107715,,,
0.6885,333.9007253,,,
0.689,333.8814611,,,
0.6895,336.5248057,,,
0.69,344.1923179,,,
0.6905,358.6668768,,,
0.691,379.68445,,,
0.6915,405.0689432,,,
0.692,428.9946486,,,
0.6925,447.3167507,,,
0.693,456.4230311,,,
0.6935,456.6458909,,,
0.694,448.1598409,,,
0.6945,430.2823253,,,
0.695,404.1378422,,,
0.6955,370.6729794,,,
0.696,334.130762,,,
0.6965,297.4827805,,,
0.697,266.3779659,,,
0.6975,244.870101,,,
0.698,237.051875,,,
0.6985,243.92238,,,
0.699,262.0881025,,,
0.6995,287.5303881,,,
0.7,314.2667719,,,
0.7005,339.7219003,,,
0.701,360.8743226,,,
0.7015,377.0988979,,,
0.702,386.2916781,,,
0.7025,386.4363482,,,
0.703,376.8499748,,,
0.7035,357.500451,,,
0.704,331.1810796,,,
0.7045,300.396201,,,
0.705,270.1529852,,,
0.7055,244.8534809,,,
0.706,228.6908531,,,
0.7065,222.5795825,,,
0.707,226.7183545,,,
0.7075,239.1244717,,,
0.708,256.3409623,,,
0.7085,276.9468113,,,
0.709,298.3054734,,,
0.7095,320.3719988,,,
0.71,339.9118978,,,
0.7105,354.3951444,,,
0.711,361.6758626,,,
0.7115,360.7338075,,,
0.712,352.6727021,,,
0.7125,339.0200806,,,
0.713,322.3021918,,,
0.7135,305.0649261,,,
0.714,292.3003445,,,
0.7145,287.0774916,,,
0.715,290.4657169,,,
0.7155,301.229848,,,
0.716,316.8764986,,,
0.7165,335.611458,,,
0.717,355.1143396,,,
0.7175,374.1499709,,,
0.718,390.2940901,,,
0.7185,400.9517017,,,
0.719,402.6197511,,,
0.7195,394.9824571,,,
0.72,379.361492,,,
0.7205,356.7136424,,,
0.721,330.4683058,,,
0.7215,302.8756113,,,
0.722,276.7806107,,,
0.7225,254.1471147,,,
0.723,239.1592227,,,
0.7235,233.9843413,,,
0.724,240.6285869,,,
0.7245,258.3652097,,,
0.725,284.3740882,,,
0.7255,316.8073742,,,
0.726,351.1251481,,,
0.7265,385.4633194,,,
0.727,415.1422087,,,
0.7275,437.9460603,,,
0.728,450.9742964,,,
0.7285,454.7542263,,,
0.729,448.5768532,,,
0.7295,433.6229568,,,
0.73,413.1319372,,,
0.7305,391.7706311,,,
0.731,374.483883,,,
0.7315,362.8645744,,,
0.732,357.0989255,,,
0.7325,355.9075696,,,
0.733,357.9518366,,,
0.7335,360.7644036,,,
0.734,362.7697645,,,
0.7345,362.8728844,,,
0.735,360.209898,,,
0.7355,353.8172197,,,
0.736,343.1180579,,,
0.7365,327.943568,,,
0.737,309.3483681,,,
0.7375,288.4199389,,,
0.738,270.2119109,,,
0.7385,260.2315665,,,
0.739,261.3979924,,,
0.7395,273.418071,,,
0.74,293.5302288,,,
0.7405,318.1003391,,,
0.741,340.9536732,,,
0.7415,358.9607496,,,
0.742,371.5425106,,,
0.7425,378.1161209,,,
0.743,377.044505,,,
0.7435,367.4056273,,,
0.744,351.1870956,,,
0.7445,330.0305183,,,
0.745,306.3019872,,,
0.7455,282.8303115,,,
0.746,265.7365827,,,
0.7465,258.733495,,,
0.747,262.3487352,,,
0.7475,274.3525715,,,
0.748,292.1405653,,,
0.7485,311.6706434,,,
0.749,329.4703469,,,
0.7495,344.9655283,,,
0.75,356.8488692,,,
0.7505,363.2132179,,,
0.751,361.7684061,,,
0.7515,351.494189,,,
0.752,333.4553833,,,
0.7525,308.6337057,,,
0.753,281.6710625,,,
0.7535,256.9570376,,,
0.754,238.1873271,,,
0.7545,226.7991884,,,
0.755,224.683153,,,
0.7555,232.6475599,,,
0.756,248.5393563,,,
0.7565,268.949542,,,
0.757,290.5473062,,,
0.7575,313.4629655,,,
0.758,336.1633194,,,
0.7585,357.9427711,,,
0.759,375.4266935,,,
0.7595,386.020469,,,
0.76,388.7782653,,,
0.7605,384.5590372,,,
0.761,378.3763759,,,
0.7615,374.2648004,,,
0.762,374.8185505,,,
0.7625,380.3707828,,,
0.763,388.357098,,,
0.7635,395.728471,,,
0.764,399.6817783,,,
0.7645,399.7010424,,,
0.765,396.3211272,,,
0.7655,388.3079933,,,
0.766,375.7768479,,,
0.7665,359.4378208,,,
0.767,340.1423122,,,
0.7675,317.318441,,,
0.768,292.7793044,,,
0.7685,267.6879285,,,
0.769,246.9113462,,,
0.7695,233.5118029,,,
0.77,229.1248632,,,
0.7705,233.1359629,,,
0.771,244.0417422,,,
0.7715,261.1977962,,,
0.772,281.4957965,,,
0.7725,304.0658341,,,
0.773,326.6094307,,,
0.7735,349.0759706,,,
0.774,370.0176204,,,
0.7745,388.8436124,,,
0.775,404.164661,,,
0.7755,415.8791571,,,
0.776,423.1115261,,,
0.7765,427.589876,,,
0.777,429.3179843,,,
0.7775,427.9305872,,,
0.778,423.4091762,,,
0.7785,415.1248332,,,
0.779,403.5504743,,,
0.7795,389.6372201,,,
0.78,376.1723297,,,
0.7805,364.8876886,,,
0.781,357.4165952,,,
0.7815,354.793648,,,
0.782,356.8243168,,,
0.7825,363.0632596,,,
0.783,372.4509478,,,
0.7835,383.7661849,,,
0.784,395.1558345,,,
0.7845,406.3279125,,,
0.785,415.6952033,,,
0.7855,422.549466,,,
0.786,425.4164258,,,
0.7865,424.0256292,,,
0.787,419.3391509,,,
0.7875,412.5438139,,,
0.788,404.8253082,,,
0.7885,396.8873423,,,
0.789,390.0183482,,,
0.7895,385.0391302,,,
0.79,383.2834478,,,
0.7905,384.6670676,,,
0.791,388.3963817,,,
0.7915,393.7242432,,,
0.792,399.4974467,,,
0.7925,405.5652785,,,
0.793,411.1329976,,,
0.7935,415.6974697,,,
0.794,418.7506497,,,
0.7945,420.9120126,,,
0.795,422.7628826,,,
0.7955,424.9506865,,,
0.796,427.4822234,,,
0.7965,429.5128922,,,
0.797,430.626436,,,
0.7975,430.2233996,,,
0.798,427.5113085,,,
0.7985,422.2329294,,,
0.799,414.6224542,,,
0.7995,405.5996518,,,
0.8,396.4567317,,,
0.8005,387.7361122,,,
0.801,380.561158,,,
0.8015,375.1256438,,,
0.802,372.4369719,,,
0.8025,373.3155685,,,
0.803,377.7467024,,,
0.8035,384.143158,,,
0.804,390.3994764,,,
0.8045,396.0242325,,,
0.805,399.8747976,,,
0.8055,401.5182946,,,
0.806,400.3828425,,,
0.8065,396.6248209,,,
0.807,389.8982305,,,
0.8075,381.1111308,,,
0.808,371.2339064,,,
0.8085,361.1349553,,,
0.809,353.2536486,,,
0.8095,350.6065268,,,
0.81,355.088654,,,
0.8105,367.0584947,,,
0.811,383.3419957,,,
0.8115,400.7178877,,,
0.812,415.406241,,,
0.8125,426.3350617,,,
0.813,432.6725917,,,
0.8135,432.9192485,,,
0.814,425.1965878,,,
0.8145,408.9444383,,,
0.815,385.1082545,,,
0.8155,354.0238372,,,
0.816,317.4582006,,,
0.8165,276.8603114,,,
0.817,238.1163141,,,
0.8175,205.0559987,,,
0.818,183.7271771,,,
0.8185,176.6500546,,,
0.819,185.4277112,,,
0.8195,208.9571793,,,
0.82,242.5232734,,,
0.8205,282.4869562,,,
0.821,322.9579286,,,
0.8215,361.0439227,,,
0.822,392.4388329,,,
0.8225,414.5219784,,,
0.823,423.5689554,,,
0.8235,418.8178854,,,
0.824,400.7197764,,,
0.8245,372.1642518,,,
0.825,337.3048152,,,
0.8255,299.2652817,,,
0.826,266.2876887,,,
0.8265,243.3474771,,,
0.827,233.9114397,,,
0.8275,237.8050658,,,
0.828,254.3201144,,,
0.8285,280.372054,,,
0.829,309.6195773,,,
0.8295,339.2399186,,,
0.83,367.0271433,,,
0.8305,390.5505678,,,
0.831,403.9036505,,,
0.8315,404.3459707,,,
0.832,392.8769981,,,
0.8325,371.6932243,,,
0.833,344.4669266,,,
0.8335,314.2622391,,,
0.834,285.2572176,,,
0.8345,259.2574046,,,
0.835,239.7333702,,,
0.8355,228.5960432,,,
0.836,226.4445013,,,
0.8365,232.2773859,,,
0.837,244.9875746,,,
0.8375,265.0071889,,,
0.838,291.2736783,,,
0.8385,321.7733718,,,
0.839,351.6887192,,,
0.8395,379.678784,,,
0.84,403.1096651,,,
0.8405,421.2700993,,,
0.841,433.196879,,,
0.8415,440.1112005,,,
0.842,442.9249006,,,
0.8425,442.6431151,,,
0.843,440.3695668,,,
0.8435,435.8292694,,,
0.844,428.5523284,,,
0.8445,418.1141771,,,
0.845,405.7277018,,,
0.8455,392.6745355,,,
0.846,380.1313029,,,
0.8465,367.6046903,,,
0.847,355.3024484,,,
0.8475,342.3879086,,,
0.848,330.0807562,,,
0.8485,319.2437235,,,
0.849,313.3092299,,,
0.8495,316.8496798,,,
0.85,332.1582634,,,
0.8505,358.7008724,,,
0.851,390.7779604,,,
0.8515,422.0255565,,,
0.852,445.5765552,,,
0.8525,459.8199441,,,
0.853,465.1810457,,,
0.8535,460.557648,,,
0.854,444.3281622,,,
0.8545,415.8591375,,,
0.855,378.3801532,,,
0.8555,334.3275586,,,
0.856,288.4237162,,,
0.8565,243.381095,,,
0.857,205.5715982,,,
0.8575,177.9347095,,,
0.858,163.3215243,,,
0.8585,160.1293401,,,
0.859,167.526021,,,
0.8595,184.1464559,,,
0.86,206.6840088,,,
0.8605,232.4862698,,,
0.861,257.2901942,,,
0.8615,279.9584412,,,
0.862,299.0692405,,,
0.8625,314.1130363,,,
0.863,324.5428777,,,
0.8635,330.3700963,,,
0.864,332.36337,,,
0.8645,333.6907082,,,
0.865,336.4507709,,,
0.8655,341.1897535,,,
0.866,345.4879269,,,
0.8665,347.7229469,,,
0.867,347.0347254,,,
0.8675,344.1639883,,,
0.868,340.4596042,,,
0.8685,335.6412985,,,
0.869,330.7134516,,,
0.8695,326.4961121,,,
0.87,323.6574819,,,
0.8705,322.3781152,,,
0.871,323.5026132,,,
0.8715,329.336631,,,
0.872,341.1757776,,,
0.8725,359.4559518,,,
0.873,381.476772,,,
0.8735,402.8883161,,,
0.874,419.3958101,,,
0.8745,431.1174832,,,
0.875,437.7371764,,,
0.8755,438.0053637,,,
0.876,429.961256,,,
0.8765,414.1816449,,,
0.877,393.0624628,,,
0.8775,367.039986,,,
0.878,336.7397332,,,
0.8785,302.4450008,,,
0.879,268.9858039,,,
0.8795,239.7564116,,,
0.88,219.5532212,,,
0.8805,210.5122879,,,
0.881,214.7745771,,,
0.8815,233.1204761,,,
0.882,262.1009452,,,
0.8825,297.0948533,,,
0.883,331.3793871,,,
0.8835,362.2417,,,
0.884,387.677942,,,
0.8845,407.4263472,,,
0.885,417.3908269,,,
0.8855,415.7231552,,,
0.886,403.8696549,,,
0.8865,385.9434124,,,
0.887,367.0875798,,,
0.8875,351.3748267,,,
0.888,342.957901,,,
0.8885,343.4946533,,,
0.889,352.4619296,,,
0.8895,365.1309458,,,
0.89,375.6174464,,,
0.8905,382.4562222,,,
0.891,385.8093188,,,
0.8915,385.5535965,,,
0.892,379.9783228,,,
0.8925,368.1765713,,,
0.893,350.5374025,,,
0.8935,327.7135313,,,
0.894,302.4329135,,,
0.8945,276.9883614,,,
0.895,254.3008502,,,
0.8955,236.3251253,,,
0.896,225.2584336,,,
0.8965,220.275816,,,
0.897,221.2579103,,,
0.8975,229.6083558,,,
0.898,245.6905275,,,
0.8985,268.5340405,,,
0.899,295.1888349,,,
0.8995,323.7148966,,,
0.9,351.5225186,,,
0.9005,377.2329915,,,
0.901,397.6171139,,,
0.9015,412.1453102,,,
0.902,418.9685991,,,
0.9025,418.5266567,,,
0.903,412.9105883,,,
0.9035,404.2232089,,,
0.904,395.7054296,,,
0.9045,387.6277041,,,
0.905,381.1353054,,,
0.9055,376.1311573,,,
0.906,374.1310845,,,
0.9065,374.7962645,,,
0.907,376.1152927,,,
0.9075,377.353487,,,
0.908,378.1164987,,,
0.9085,378.0987454,,,
0.909,376.7540317,,,
0.9095,372.6156375,,,
0.91,365.8248332,,,
0.9105,358.2959473,,,
0.911,354.9232089,,,
0.9115,358.6899182,,,
0.912,369.376615,,,
0.9125,385.7292403,,,
0.913,403.9776853,,,
0.9135,420.5289959,,,
0.914,432.507902,,,
0.9145,438.5560919,,,
0.915,436.5809492,,,
0.9155,425.2275616,,,
0.916,405.6408242,,,
0.9165,378.838338,,,
0.917,347.774318,,,
0.9175,313.1086561,,,
0.918,278.1381672,,,
0.9185,244.7650925,,,
0.919,217.4288757,,,
0.9195,197.9441251,,,
0.92,187.4651791,,,
0.9205,185.0715131,,,
0.921,190.0054037,,,
0.9215,200.7823776,,,
0.922,215.7589377,,,
0.9225,234.4447924,,,
0.923,254.4217234,,,
0.9235,274.9486271,,,
0.924,294.9444445,,,
0.9245,315.7149832,,,
0.925,337.5269196,,,
0.9255,360.5562751,,,
0.926,382.7274313,,,
0.9265,402.2888609,,,
0.927,415.7968123,,,
0.9275,421.4211907,,,
0.928,417.6933875,,,
0.9285,403.7249849,,,
0.929,380.4176211,,,
0.9295,349.1277195,,,
0.93,313.630677,,,
0.9305,275.9609397,,,
0.931,240.7033771,,,
0.9315,210.2373015,,,
0.932,188.0230842,,,
0.9325,176.0351125,,,
0.933,176.7289999,,,
0.9335,189.3364464,,,
0.934,211.7754122,,,
0.9345,242.5357384,,,
0.935,277.5047164,,,
0.9355,314.2482632,,,
0.936,347.8256891,,,
0.9365,377.1408258,,,
0.937,400.0349545,,,
0.9375,414.8895083,,,
0.938,419.050944,,,
0.9385,412.5698771,,,
0.939,397.558566,,,
0.9395,375.6404879,,,
0.94,349.6274544,,,
0.9405,321.1047922,,,
0.941,294.1266622,,,
0.9415,272.0370953,,,
0.942,257.7495121,,,
0.9425,251.5660954,,,
0.943,253.6560676,,,
0.9435,263.9401057,,,
0.944,280.5582742,,,
0.9445,301.4130463,,,
0.945,321.6623196,,,
0.9455,339.7479636,,,
0.946,353.7227875,,,
0.9465,363.0764801,,,
0.947,367.1990098,,,
0.9475,366.4930351,,,
0.948,362.0063751,,,
0.9485,355.7028407,,,
0.949,349.9893183,,,
0.9495,345.8981402,,,
0.95,343.9804122,,,
0.9505,344.1749424,,,
0.951,346.0020155,,,
0.9515,349.4412342,,,
0.952,354.2678499,,,
0.9525,360.5744061,,,
0.953,367.9816634,,,
0.9535,375.2004341,,,
0.954,381.3770517,,,
0.9545,385.721308,,,
0.955,389.0407867,,,
0.9555,392.3991714,,,
0.956,395.6457485,,,
0.9565,400.1966223,,,
0.957,406.3339561,,,
0.9575,413.2048389,,,
0.958,418.9346036,,,
0.9585,422.6809155,,,
0.959,423.1821613,,,
0.9595,420.7813185,,,
0.96,415.3522258,,,
0.9605,406.9912039,,,
0.961,395.728471,,,
0.9615,381.0019672,,,
0.962,363.4489205,,,
0.9625,342.9469468,,,
0.963,320.7319741,,,
0.9635,298.2590127,,,
0.964,279.900271,,,
0.9645,271.0969289,,,
0.965,275.7766082,,,
0.9655,294.9040276,,,
0.966,324.8314623,,,
0.9665,361.3819898,,,
0.967,397.3674353,,,
0.9675,429.0260001,,,
0.968,452.9845679,,,
0.9685,467.6529015,,,
0.969,469.4931951,,,
0.9695,456.4075442,,,
0.97,429.890243,,,
0.9705,391.0869424,,,
0.971,344.4170664,,,
0.9715,293.851298,,,
0.972,246.7897176,,,
0.9725,206.6466137,,,
0.973,177.9245108,,,
0.9735,160.844758,,,
0.974,156.508434,,,
